id_venta,fecha_venta,tipo_dona,cantidad,precio_unitario,total,metodo_pago,id_empleado,sucursal
4331,2025-05-18 04:57:51,Rellena de Fresa,10,2.25,22.5,Tarjeta de Débito,105,Centro
4332,2025-05-18 05:10:07,Rellena de Fresa,10,2.25,22.5,Efectivo,101,Norte
4333,2025-05-18 05:20:52,Mapple,1,1.75,1.75,Tarjeta de Crédito,103,Valle
4334,2025-05-18 05:42:25,Chocolate,5,2.0,10.0,Transferencia,101,Centro
4335,2025-05-18 06:04:11,Mapple,5,1.75,8.75,Efectivo,106,Norte
4336,2025-05-18 06:10:20,Boston Cream,7,2.5,17.5,Transferencia,106,Valle
4337,2025-05-18 06:18:21,Glaseada,12,1.5,18.0,Transferencia,106,Valle
4338,2025-05-18 06:21:23,Mapple,5,1.75,8.75,Transferencia,102,Valle
4339,2025-05-18 06:42:44,Glaseada,3,1.5,4.5,Efectivo,102,Norte
4340,2025-05-18 06:49:59,Rellena de Fresa,4,2.25,9.0,Transferencia,105,Norte
4341,2025-05-18 06:50:00,Azúcar y Canela,4,1.25,5.0,Transferencia,108,Sur
4342,2025-05-18 06:51:30,Azúcar y Canela,3,1.25,3.75,Tarjeta de Débito,104,Valle
4343,2025-05-18 06:56:32,Mapple,11,1.75,19.25,Tarjeta de Débito,104,Sur
4344,2025-05-18 06:57:16,Rellena de Fresa,10,2.25,22.5,Tarjeta de Débito,107,Centro
4345,2025-05-18 06:57:54,Azúcar y Canela,1,1.25,1.25,Efectivo,108,Norte
4346,2025-05-18 07:12:25,Mapple,6,1.75,10.5,Efectivo,105,Centro
4347,2025-05-18 07:13:39,Azúcar y Canela,10,1.25,12.5,Efectivo,101,Sur
4348,2025-05-18 07:44:37,Boston Cream,2,2.5,5.0,Efectivo,105,Norte
4349,2025-05-18 07:52:18,Boston Cream,11,2.5,27.5,Tarjeta de Crédito,105,Valle
4350,2025-05-18 08:00:04,Rellena de Fresa,2,2.25,4.5,Efectivo,106,Sur
4351,2025-05-18 08:04:57,Chocolate,2,2.0,4.0,Tarjeta de Débito,108,Valle
4352,2025-05-18 08:11:29,Chocolate,2,2.0,4.0,Efectivo,108,Centro
4353,2025-05-18 09:04:26,Mapple,10,1.75,17.5,Transferencia,102,Sur
4354,2025-05-18 09:10:57,Boston Cream,7,2.5,17.5,Transferencia,107,Norte
4355,2025-05-18 09:47:46,Rellena de Fresa,3,2.25,6.75,Tarjeta de Débito,104,Sur
4356,2025-05-18 09:49:36,Mapple,10,1.75,17.5,Transferencia,107,Centro
4357,2025-05-18 10:01:25,Chocolate,8,2.0,16.0,Tarjeta de Débito,103,Valle
4358,2025-05-18 10:06:19,Azúcar y Canela,1,1.25,1.25,Tarjeta de Débito,108,Centro
4359,2025-05-18 10:10:43,Rellena de Fresa,1,2.25,2.25,Tarjeta de Crédito,102,Valle
4360,2025-05-18 10:16:29,Azúcar y Canela,12,1.25,15.0,Efectivo,101,Sur
4361,2025-05-18 10:20:16,Rellena de Fresa,12,2.25,27.0,Transferencia,108,Norte
4362,2025-05-18 10:34:46,Glaseada,9,1.5,13.5,Efectivo,106,Centro
4363,2025-05-18 10:34:48,Rellena de Fresa,3,2.25,6.75,Tarjeta de Débito,103,Valle
4364,2025-05-18 10:38:42,Rellena de Fresa,10,2.25,22.5,Transferencia,104,Centro
4365,2025-05-18 10:39:35,Azúcar y Canela,1,1.25,1.25,Tarjeta de Débito,108,Norte
4366,2025-05-18 10:44:12,Rellena de Fresa,4,2.25,9.0,Transferencia,101,Centro
4367,2025-05-18 10:57:55,Rellena de Fresa,1,2.25,2.25,Transferencia,104,Norte
4368,2025-05-18 11:02:45,Chocolate,11,2.0,22.0,Tarjeta de Débito,105,Valle
4369,2025-05-18 11:09:11,Rellena de Fresa,6,2.25,13.5,Tarjeta de Débito,105,Norte
4370,2025-05-18 11:14:50,Mapple,6,1.75,10.5,Tarjeta de Débito,107,Norte
4371,2025-05-18 11:29:55,Glaseada,10,1.5,15.0,Tarjeta de Débito,105,Centro
4372,2025-05-18 12:04:02,Azúcar y Canela,8,1.25,10.0,Tarjeta de Débito,103,Valle
4373,2025-05-18 12:20:44,Boston Cream,11,2.5,27.5,Tarjeta de Débito,103,Sur
4374,2025-05-18 12:34:16,Boston Cream,2,2.5,5.0,Efectivo,107,Valle
4375,2025-05-18 12:45:20,Glaseada,10,1.5,15.0,Tarjeta de Crédito,104,Norte
4376,2025-05-18 12:52:05,Glaseada,7,1.5,10.5,Tarjeta de Débito,106,Norte
4377,2025-05-18 12:55:41,Boston Cream,12,2.5,30.0,Tarjeta de Crédito,106,Valle
4378,2025-05-18 13:01:45,Azúcar y Canela,2,1.25,2.5,Efectivo,107,Centro
4379,2025-05-18 13:05:38,Chocolate,2,2.0,4.0,Tarjeta de Débito,102,Centro
4380,2025-05-18 13:10:52,Chocolate,1,2.0,2.0,Tarjeta de Débito,108,Valle
4381,2025-05-18 13:39:06,Mapple,3,1.75,5.25,Transferencia,107,Norte
4382,2025-05-18 13:44:19,Azúcar y Canela,5,1.25,6.25,Transferencia,107,Sur
4383,2025-05-18 13:54:04,Rellena de Fresa,2,2.25,4.5,Transferencia,104,Centro
4384,2025-05-18 14:04:18,Rellena de Fresa,10,2.25,22.5,Tarjeta de Crédito,104,Valle
4385,2025-05-18 14:05:41,Rellena de Fresa,9,2.25,20.25,Tarjeta de Débito,104,Valle
4386,2025-05-18 14:13:26,Boston Cream,4,2.5,10.0,Efectivo,106,Norte
4387,2025-05-18 14:14:56,Glaseada,9,1.5,13.5,Transferencia,104,Centro
4388,2025-05-18 14:32:40,Chocolate,9,2.0,18.0,Efectivo,104,Sur
4389,2025-05-18 14:34:05,Mapple,4,1.75,7.0,Transferencia,105,Valle
4390,2025-05-18 14:40:37,Glaseada,11,1.5,16.5,Tarjeta de Crédito,104,Centro
4391,2025-05-18 14:51:39,Mapple,8,1.75,14.0,Tarjeta de Débito,105,Sur
4392,2025-05-18 14:59:01,Glaseada,11,1.5,16.5,Transferencia,105,Centro
4393,2025-05-18 15:26:29,Azúcar y Canela,11,1.25,13.75,Tarjeta de Débito,107,Norte
4394,2025-05-18 15:33:21,Mapple,4,1.75,7.0,Tarjeta de Débito,101,Norte
4395,2025-05-18 15:33:43,Azúcar y Canela,5,1.25,6.25,Efectivo,102,Norte
4396,2025-05-18 15:48:36,Rellena de Fresa,12,2.25,27.0,Tarjeta de Débito,106,Centro
4397,2025-05-18 15:50:41,Azúcar y Canela,12,1.25,15.0,Tarjeta de Débito,104,Sur
4398,2025-05-18 15:59:03,Azúcar y Canela,8,1.25,10.0,Efectivo,107,Valle
4399,2025-05-18 16:09:58,Glaseada,5,1.5,7.5,Tarjeta de Crédito,106,Sur
4400,2025-05-18 16:25:56,Glaseada,1,1.5,1.5,Efectivo,103,Sur
4401,2025-05-18 16:31:53,Mapple,6,1.75,10.5,Tarjeta de Débito,108,Sur
4402,2025-05-18 16:46:45,Boston Cream,12,2.5,30.0,Efectivo,103,Centro
4403,2025-05-18 17:41:44,Glaseada,4,1.5,6.0,Transferencia,105,Sur
4404,2025-05-18 17:44:57,Chocolate,2,2.0,4.0,Tarjeta de Crédito,101,Norte
4405,2025-05-18 18:05:07,Chocolate,7,2.0,14.0,Tarjeta de Crédito,103,Sur
4406,2025-05-18 18:08:08,Rellena de Fresa,10,2.25,22.5,Tarjeta de Débito,107,Sur
4407,2025-05-18 18:10:06,Glaseada,8,1.5,12.0,Tarjeta de Débito,108,Sur
4408,2025-05-18 18:13:42,Rellena de Fresa,4,2.25,9.0,Tarjeta de Crédito,101,Centro
4409,2025-05-18 18:13:47,Boston Cream,11,2.5,27.5,Tarjeta de Débito,101,Sur
4410,2025-05-18 18:15:17,Glaseada,2,1.5,3.0,Efectivo,102,Valle
4411,2025-05-18 18:20:43,Rellena de Fresa,4,2.25,9.0,Tarjeta de Crédito,103,Centro
4412,2025-05-18 18:23:47,Rellena de Fresa,1,2.25,2.25,Tarjeta de Crédito,106,Valle
4413,2025-05-18 18:31:23,Chocolate,9,2.0,18.0,Tarjeta de Crédito,105,Valle
4414,2025-05-18 18:49:35,Boston Cream,9,2.5,22.5,Efectivo,102,Centro
4415,2025-05-18 18:50:16,Chocolate,11,2.0,22.0,Tarjeta de Crédito,104,Sur
4416,2025-05-18 18:52:08,Chocolate,8,2.0,16.0,Tarjeta de Crédito,105,Sur
4417,2025-05-18 19:14:14,Boston Cream,11,2.5,27.5,Tarjeta de Crédito,101,Sur
4418,2025-05-18 19:34:35,Boston Cream,5,2.5,12.5,Transferencia,103,Centro
4419,2025-05-18 20:09:37,Boston Cream,7,2.5,17.5,Efectivo,103,Valle
4420,2025-05-18 20:16:46,Glaseada,11,1.5,16.5,Transferencia,101,Norte
4421,2025-05-18 20:21:50,Azúcar y Canela,5,1.25,6.25,Transferencia,103,Centro
4422,2025-05-18 20:25:47,Rellena de Fresa,11,2.25,24.75,Tarjeta de Crédito,103,Norte
4423,2025-05-18 20:37:19,Chocolate,2,2.0,4.0,Tarjeta de Crédito,107,Valle
4424,2025-05-18 20:41:06,Boston Cream,9,2.5,22.5,Transferencia,108,Centro
4425,2025-05-18 20:52:11,Rellena de Fresa,6,2.25,13.5,Tarjeta de Débito,108,Valle
4426,2025-05-18 20:57:06,Glaseada,9,1.5,13.5,Tarjeta de Crédito,103,Sur
4427,2025-05-18 20:59:03,Glaseada,5,1.5,7.5,Tarjeta de Crédito,101,Sur
4428,2025-05-18 21:13:17,Mapple,7,1.75,12.25,Efectivo,106,Sur
4429,2025-05-18 21:18:29,Azúcar y Canela,2,1.25,2.5,Transferencia,105,Centro
4430,2025-05-18 21:32:11,Chocolate,10,2.0,20.0,Tarjeta de Crédito,103,Centro
4431,2025-05-18 21:44:49,Boston Cream,7,2.5,17.5,Tarjeta de Débito,103,Valle
4432,2025-05-18 22:24:57,Azúcar y Canela,12,1.25,15.0,Efectivo,102,Norte
4433,2025-05-18 22:45:05,Mapple,6,1.75,10.5,Transferencia,107,Norte
4434,2025-05-18 22:47:48,Azúcar y Canela,12,1.25,15.0,Tarjeta de Crédito,106,Centro
4435,2025-05-18 23:08:00,Boston Cream,5,2.5,12.5,Transferencia,101,Sur
4436,2025-05-18 23:09:40,Glaseada,5,1.5,7.5,Tarjeta de Débito,103,Sur
4437,2025-05-18 23:36:51,Chocolate,6,2.0,12.0,Efectivo,104,Valle
4438,2025-05-18 23:47:54,Boston Cream,7,2.5,17.5,Tarjeta de Crédito,105,Centro
4439,2025-05-19 00:12:44,Azúcar y Canela,6,1.25,7.5,Tarjeta de Crédito,106,Sur
4440,2025-05-19 00:13:13,Azúcar y Canela,6,1.25,7.5,Efectivo,105,Centro
4441,2025-05-19 00:13:47,Glaseada,12,1.5,18.0,Efectivo,103,Centro
4442,2025-05-19 00:23:08,Boston Cream,3,2.5,7.5,Efectivo,103,Norte
4443,2025-05-19 00:25:59,Chocolate,7,2.0,14.0,Tarjeta de Crédito,108,Centro
4444,2025-05-19 00:28:36,Rellena de Fresa,3,2.25,6.75,Tarjeta de Crédito,104,Sur
4445,2025-05-19 00:35:11,Mapple,11,1.75,19.25,Tarjeta de Crédito,103,Valle
4446,2025-05-19 00:44:23,Boston Cream,4,2.5,10.0,Tarjeta de Crédito,106,Centro
4447,2025-05-19 00:54:44,Rellena de Fresa,9,2.25,20.25,Transferencia,104,Valle
4448,2025-05-19 01:02:42,Chocolate,8,2.0,16.0,Tarjeta de Débito,106,Sur
4449,2025-05-19 01:04:24,Chocolate,7,2.0,14.0,Efectivo,108,Centro
4450,2025-05-19 01:16:37,Boston Cream,4,2.5,10.0,Tarjeta de Débito,101,Sur
4451,2025-05-19 01:18:38,Chocolate,9,2.0,18.0,Tarjeta de Débito,104,Valle
4452,2025-05-19 01:20:26,Boston Cream,1,2.5,2.5,Tarjeta de Crédito,108,Sur
4453,2025-05-19 01:22:43,Chocolate,6,2.0,12.0,Tarjeta de Débito,102,Centro
4454,2025-05-19 01:30:45,Rellena de Fresa,5,2.25,11.25,Tarjeta de Débito,101,Valle
4455,2025-05-19 01:40:08,Boston Cream,2,2.5,5.0,Tarjeta de Crédito,104,Valle
4456,2025-05-19 02:02:42,Rellena de Fresa,12,2.25,27.0,Tarjeta de Crédito,107,Centro
4457,2025-05-19 02:05:23,Boston Cream,4,2.5,10.0,Efectivo,104,Centro
4458,2025-05-19 02:16:49,Azúcar y Canela,5,1.25,6.25,Transferencia,103,Centro
4459,2025-05-19 02:18:31,Azúcar y Canela,5,1.25,6.25,Tarjeta de Débito,106,Norte
4460,2025-05-19 02:46:42,Mapple,4,1.75,7.0,Efectivo,102,Sur
4461,2025-05-19 02:57:16,Boston Cream,7,2.5,17.5,Tarjeta de Crédito,103,Valle
4462,2025-05-19 03:03:47,Glaseada,4,1.5,6.0,Transferencia,102,Valle
4463,2025-05-19 03:09:39,Azúcar y Canela,7,1.25,8.75,Transferencia,102,Sur
4464,2025-05-19 03:21:18,Boston Cream,2,2.5,5.0,Efectivo,104,Centro
4465,2025-05-19 03:29:23,Rellena de Fresa,12,2.25,27.0,Efectivo,105,Sur
4466,2025-05-19 03:33:32,Rellena de Fresa,7,2.25,15.75,Efectivo,102,Centro
4467,2025-05-19 03:40:53,Azúcar y Canela,6,1.25,7.5,Tarjeta de Débito,107,Norte
4468,2025-05-19 03:53:26,Glaseada,2,1.5,3.0,Tarjeta de Crédito,106,Norte
4469,2025-05-19 04:02:25,Rellena de Fresa,5,2.25,11.25,Tarjeta de Crédito,108,Valle
4470,2025-05-19 04:03:00,Mapple,10,1.75,17.5,Efectivo,106,Valle
4471,2025-05-19 04:06:03,Boston Cream,12,2.5,30.0,Efectivo,104,Centro
4472,2025-05-19 04:15:53,Azúcar y Canela,8,1.25,10.0,Efectivo,105,Valle
4473,2025-05-19 04:31:45,Rellena de Fresa,4,2.25,9.0,Efectivo,106,Sur
4474,2025-05-19 04:32:57,Azúcar y Canela,3,1.25,3.75,Efectivo,104,Centro
4475,2025-05-19 04:38:08,Rellena de Fresa,11,2.25,24.75,Transferencia,106,Centro
4476,2025-05-19 04:39:28,Mapple,9,1.75,15.75,Tarjeta de Débito,107,Centro
4477,2025-05-19 05:08:41,Chocolate,2,2.0,4.0,Efectivo,103,Valle
4478,2025-05-19 05:14:03,Rellena de Fresa,9,2.25,20.25,Tarjeta de Débito,106,Norte
4479,2025-05-19 05:22:40,Boston Cream,12,2.5,30.0,Tarjeta de Débito,107,Sur
4480,2025-05-19 05:45:24,Mapple,3,1.75,5.25,Transferencia,101,Centro
4481,2025-05-19 05:53:04,Glaseada,6,1.5,9.0,Tarjeta de Crédito,102,Valle
4482,2025-05-19 06:02:13,Azúcar y Canela,10,1.25,12.5,Tarjeta de Débito,103,Valle
4483,2025-05-19 06:03:18,Chocolate,11,2.0,22.0,Efectivo,108,Sur
4484,2025-05-19 06:09:02,Mapple,8,1.75,14.0,Tarjeta de Crédito,108,Sur
4485,2025-05-19 06:19:29,Chocolate,2,2.0,4.0,Tarjeta de Crédito,102,Valle
4486,2025-05-19 06:22:04,Boston Cream,2,2.5,5.0,Tarjeta de Débito,108,Centro
4487,2025-05-19 08:07:23,Glaseada,7,1.5,10.5,Transferencia,105,Valle
4488,2025-05-19 08:13:37,Glaseada,10,1.5,15.0,Transferencia,106,Norte
4489,2025-05-19 08:15:01,Azúcar y Canela,12,1.25,15.0,Tarjeta de Crédito,106,Norte
4490,2025-05-19 08:16:47,Rellena de Fresa,1,2.25,2.25,Transferencia,103,Centro
4491,2025-05-19 08:20:23,Glaseada,2,1.5,3.0,Tarjeta de Crédito,105,Valle
4492,2025-05-19 08:29:56,Rellena de Fresa,1,2.25,2.25,Tarjeta de Débito,105,Valle
4493,2025-05-19 08:31:50,Mapple,2,1.75,3.5,Transferencia,104,Sur
4494,2025-05-19 08:33:09,Chocolate,2,2.0,4.0,Efectivo,101,Norte
4495,2025-05-19 08:53:07,Rellena de Fresa,9,2.25,20.25,Tarjeta de Crédito,101,Valle
4496,2025-05-19 08:55:28,Chocolate,4,2.0,8.0,Efectivo,106,Centro
4497,2025-05-19 08:59:40,Boston Cream,4,2.5,10.0,Transferencia,105,Valle
4498,2025-05-19 08:59:53,Glaseada,6,1.5,9.0,Transferencia,102,Norte
4499,2025-05-19 09:15:20,Mapple,6,1.75,10.5,Transferencia,104,Norte
4500,2025-05-19 09:16:05,Azúcar y Canela,10,1.25,12.5,Transferencia,104,Sur
4501,2025-05-19 09:50:07,Rellena de Fresa,12,2.25,27.0,Efectivo,106,Sur
4502,2025-05-19 09:50:35,Boston Cream,10,2.5,25.0,Tarjeta de Débito,102,Valle
4503,2025-05-19 09:54:32,Chocolate,2,2.0,4.0,Efectivo,103,Norte
4504,2025-05-19 10:00:37,Glaseada,12,1.5,18.0,Transferencia,108,Centro
4505,2025-05-19 10:16:15,Chocolate,5,2.0,10.0,Tarjeta de Crédito,101,Valle
4506,2025-05-19 10:17:21,Glaseada,1,1.5,1.5,Tarjeta de Débito,103,Sur
4507,2025-05-19 10:19:07,Azúcar y Canela,8,1.25,10.0,Efectivo,102,Centro
4508,2025-05-19 10:45:34,Chocolate,11,2.0,22.0,Tarjeta de Crédito,108,Valle
4509,2025-05-19 10:50:27,Azúcar y Canela,6,1.25,7.5,Efectivo,101,Sur
4510,2025-05-19 10:54:58,Chocolate,5,2.0,10.0,Tarjeta de Débito,102,Centro
4511,2025-05-19 11:17:05,Chocolate,1,2.0,2.0,Tarjeta de Débito,102,Sur
4512,2025-05-19 11:27:32,Azúcar y Canela,7,1.25,8.75,Tarjeta de Crédito,107,Valle
4513,2025-05-19 11:34:23,Chocolate,10,2.0,20.0,Tarjeta de Crédito,104,Valle
4514,2025-05-19 11:35:01,Rellena de Fresa,9,2.25,20.25,Efectivo,102,Centro
4515,2025-05-19 11:39:24,Azúcar y Canela,7,1.25,8.75,Tarjeta de Crédito,106,Norte
4516,2025-05-19 11:42:00,Glaseada,12,1.5,18.0,Tarjeta de Crédito,105,Valle
4517,2025-05-19 11:42:02,Azúcar y Canela,12,1.25,15.0,Tarjeta de Crédito,102,Norte
4518,2025-05-19 11:45:00,Mapple,9,1.75,15.75,Efectivo,105,Norte
4519,2025-05-19 11:48:32,Mapple,6,1.75,10.5,Tarjeta de Débito,107,Sur
4520,2025-05-19 11:49:10,Azúcar y Canela,7,1.25,8.75,Tarjeta de Débito,101,Valle
4521,2025-05-19 11:52:10,Boston Cream,5,2.5,12.5,Tarjeta de Crédito,105,Norte
4522,2025-05-19 11:56:24,Mapple,7,1.75,12.25,Efectivo,101,Sur
4523,2025-05-19 12:06:39,Boston Cream,2,2.5,5.0,Tarjeta de Crédito,101,Centro
4524,2025-05-19 12:09:06,Glaseada,1,1.5,1.5,Efectivo,103,Valle
4525,2025-05-19 12:20:34,Azúcar y Canela,7,1.25,8.75,Tarjeta de Crédito,108,Valle
4526,2025-05-19 12:22:41,Chocolate,1,2.0,2.0,Tarjeta de Débito,106,Valle
4527,2025-05-19 12:24:14,Azúcar y Canela,5,1.25,6.25,Efectivo,105,Norte
4528,2025-05-19 12:32:46,Mapple,9,1.75,15.75,Transferencia,108,Centro
4529,2025-05-19 12:44:00,Mapple,10,1.75,17.5,Efectivo,103,Norte
4530,2025-05-19 12:44:03,Mapple,12,1.75,21.0,Tarjeta de Débito,101,Norte
4531,2025-05-19 12:45:16,Azúcar y Canela,10,1.25,12.5,Tarjeta de Débito,104,Sur
4532,2025-05-19 12:50:59,Mapple,8,1.75,14.0,Transferencia,105,Valle
4533,2025-05-19 12:53:47,Glaseada,4,1.5,6.0,Tarjeta de Débito,101,Valle
4534,2025-05-19 13:19:18,Boston Cream,8,2.5,20.0,Efectivo,107,Norte
4535,2025-05-19 13:32:45,Azúcar y Canela,6,1.25,7.5,Tarjeta de Crédito,101,Valle
4536,2025-05-19 13:47:40,Rellena de Fresa,11,2.25,24.75,Transferencia,101,Valle
4537,2025-05-19 13:48:00,Glaseada,12,1.5,18.0,Tarjeta de Crédito,105,Valle
4538,2025-05-19 13:49:10,Azúcar y Canela,7,1.25,8.75,Efectivo,101,Centro
4539,2025-05-19 13:58:46,Mapple,6,1.75,10.5,Transferencia,101,Centro
4540,2025-05-19 14:22:11,Boston Cream,7,2.5,17.5,Efectivo,102,Sur
4541,2025-05-19 14:29:32,Boston Cream,9,2.5,22.5,Tarjeta de Crédito,103,Centro
4542,2025-05-19 14:35:25,Glaseada,12,1.5,18.0,Efectivo,103,Centro
4543,2025-05-19 14:45:40,Rellena de Fresa,6,2.25,13.5,Transferencia,103,Valle
4544,2025-05-19 14:47:17,Azúcar y Canela,4,1.25,5.0,Tarjeta de Débito,107,Centro
4545,2025-05-19 14:59:21,Rellena de Fresa,6,2.25,13.5,Tarjeta de Crédito,105,Centro
4546,2025-05-19 14:59:43,Azúcar y Canela,4,1.25,5.0,Tarjeta de Crédito,102,Norte
4547,2025-05-19 15:17:06,Rellena de Fresa,8,2.25,18.0,Efectivo,106,Valle
4548,2025-05-19 15:23:26,Rellena de Fresa,10,2.25,22.5,Tarjeta de Crédito,104,Valle
4549,2025-05-19 15:34:35,Mapple,12,1.75,21.0,Tarjeta de Crédito,106,Centro
4550,2025-05-19 15:45:22,Boston Cream,1,2.5,2.5,Tarjeta de Débito,101,Valle
4551,2025-05-19 15:51:19,Azúcar y Canela,10,1.25,12.5,Transferencia,107,Valle
4552,2025-05-19 15:53:40,Mapple,5,1.75,8.75,Tarjeta de Crédito,108,Valle
4553,2025-05-19 16:04:09,Boston Cream,2,2.5,5.0,Efectivo,103,Valle
4554,2025-05-19 16:06:53,Boston Cream,3,2.5,7.5,Tarjeta de Débito,103,Sur
4555,2025-05-19 16:12:59,Boston Cream,8,2.5,20.0,Efectivo,102,Centro
4556,2025-05-19 16:31:17,Mapple,12,1.75,21.0,Tarjeta de Débito,105,Norte
4557,2025-05-19 16:57:43,Mapple,8,1.75,14.0,Transferencia,102,Sur
4558,2025-05-19 17:01:21,Rellena de Fresa,1,2.25,2.25,Transferencia,101,Centro
4559,2025-05-19 17:05:09,Glaseada,12,1.5,18.0,Tarjeta de Crédito,102,Sur
4560,2025-05-19 17:28:15,Azúcar y Canela,9,1.25,11.25,Efectivo,101,Norte
4561,2025-05-19 17:32:21,Azúcar y Canela,2,1.25,2.5,Tarjeta de Crédito,107,Valle
4562,2025-05-19 17:34:03,Boston Cream,7,2.5,17.5,Tarjeta de Débito,106,Centro
4563,2025-05-19 17:35:04,Chocolate,6,2.0,12.0,Tarjeta de Crédito,107,Sur
4564,2025-05-19 17:43:48,Mapple,1,1.75,1.75,Tarjeta de Débito,103,Sur
4565,2025-05-19 17:52:10,Boston Cream,1,2.5,2.5,Efectivo,105,Norte
4566,2025-05-19 17:57:21,Boston Cream,1,2.5,2.5,Transferencia,108,Centro
4567,2025-05-19 18:31:14,Glaseada,6,1.5,9.0,Tarjeta de Crédito,107,Norte
4568,2025-05-19 18:31:54,Azúcar y Canela,7,1.25,8.75,Tarjeta de Débito,107,Centro
4569,2025-05-19 18:35:30,Chocolate,6,2.0,12.0,Efectivo,108,Valle
4570,2025-05-19 18:38:13,Mapple,4,1.75,7.0,Transferencia,105,Centro
4571,2025-05-19 18:51:20,Rellena de Fresa,5,2.25,11.25,Tarjeta de Débito,105,Valle
4572,2025-05-19 18:57:24,Boston Cream,9,2.5,22.5,Tarjeta de Crédito,106,Sur
4573,2025-05-19 19:13:29,Mapple,11,1.75,19.25,Tarjeta de Débito,101,Norte
4574,2025-05-19 19:39:00,Boston Cream,12,2.5,30.0,Efectivo,102,Norte
4575,2025-05-19 19:43:42,Mapple,9,1.75,15.75,Efectivo,104,Sur
4576,2025-05-19 20:04:44,Chocolate,1,2.0,2.0,Tarjeta de Débito,105,Centro
4577,2025-05-19 20:29:50,Azúcar y Canela,12,1.25,15.0,Tarjeta de Crédito,107,Valle
4578,2025-05-19 20:57:57,Rellena de Fresa,9,2.25,20.25,Transferencia,107,Sur
4579,2025-05-19 21:05:31,Rellena de Fresa,5,2.25,11.25,Transferencia,107,Centro
4580,2025-05-19 21:16:01,Rellena de Fresa,10,2.25,22.5,Efectivo,106,Sur
4581,2025-05-19 21:20:12,Glaseada,7,1.5,10.5,Tarjeta de Débito,105,Valle
4582,2025-05-19 21:21:36,Mapple,6,1.75,10.5,Transferencia,102,Sur
4583,2025-05-19 21:51:14,Chocolate,6,2.0,12.0,Tarjeta de Crédito,107,Sur
4584,2025-05-19 21:59:41,Chocolate,1,2.0,2.0,Tarjeta de Crédito,102,Sur
4585,2025-05-19 22:11:08,Mapple,9,1.75,15.75,Efectivo,108,Valle
4586,2025-05-19 22:16:51,Mapple,9,1.75,15.75,Transferencia,101,Sur
4587,2025-05-19 22:31:47,Rellena de Fresa,3,2.25,6.75,Tarjeta de Crédito,107,Centro
4588,2025-05-19 22:32:12,Boston Cream,6,2.5,15.0,Transferencia,106,Sur
4589,2025-05-19 22:40:17,Glaseada,8,1.5,12.0,Transferencia,104,Sur
4590,2025-05-19 22:50:40,Chocolate,9,2.0,18.0,Tarjeta de Débito,101,Centro
4591,2025-05-19 23:00:27,Boston Cream,6,2.5,15.0,Tarjeta de Débito,103,Norte
4592,2025-05-20 00:08:14,Chocolate,1,2.0,2.0,Tarjeta de Crédito,104,Centro
4593,2025-05-20 00:22:03,Mapple,6,1.75,10.5,Transferencia,108,Sur
4594,2025-05-20 00:28:30,Azúcar y Canela,1,1.25,1.25,Transferencia,103,Valle
4595,2025-05-20 00:30:31,Glaseada,1,1.5,1.5,Tarjeta de Débito,102,Sur
4596,2025-05-20 00:34:12,Azúcar y Canela,4,1.25,5.0,Tarjeta de Crédito,105,Centro
4597,2025-05-20 00:58:25,Boston Cream,9,2.5,22.5,Efectivo,103,Sur
4598,2025-05-20 01:03:50,Glaseada,2,1.5,3.0,Tarjeta de Crédito,107,Valle
4599,2025-05-20 01:26:14,Azúcar y Canela,5,1.25,6.25,Tarjeta de Débito,105,Valle
4600,2025-05-20 01:29:11,Boston Cream,5,2.5,12.5,Tarjeta de Débito,101,Sur
4601,2025-05-20 01:45:27,Glaseada,11,1.5,16.5,Tarjeta de Crédito,107,Sur
4602,2025-05-20 01:46:53,Chocolate,11,2.0,22.0,Transferencia,107,Norte
4603,2025-05-20 01:56:23,Boston Cream,9,2.5,22.5,Transferencia,107,Centro
4604,2025-05-20 02:05:54,Chocolate,3,2.0,6.0,Efectivo,102,Valle
4605,2025-05-20 02:08:40,Chocolate,8,2.0,16.0,Tarjeta de Débito,105,Norte
4606,2025-05-20 02:22:34,Azúcar y Canela,3,1.25,3.75,Tarjeta de Crédito,102,Valle
4607,2025-05-20 02:28:33,Mapple,12,1.75,21.0,Tarjeta de Débito,101,Centro
4608,2025-05-20 02:51:21,Chocolate,2,2.0,4.0,Tarjeta de Débito,106,Sur
4609,2025-05-20 02:53:57,Mapple,12,1.75,21.0,Transferencia,102,Sur
4610,2025-05-20 03:16:13,Azúcar y Canela,5,1.25,6.25,Tarjeta de Débito,103,Centro
4611,2025-05-20 03:49:14,Mapple,8,1.75,14.0,Efectivo,102,Sur
4612,2025-05-20 04:40:13,Glaseada,3,1.5,4.5,Transferencia,107,Valle
4613,2025-05-20 04:51:26,Boston Cream,8,2.5,20.0,Tarjeta de Débito,105,Centro
4614,2025-05-20 05:03:07,Glaseada,6,1.5,9.0,Tarjeta de Débito,108,Centro
4615,2025-05-20 05:10:48,Rellena de Fresa,8,2.25,18.0,Transferencia,103,Norte
4616,2025-05-20 05:10:52,Glaseada,8,1.5,12.0,Tarjeta de Crédito,105,Sur
4617,2025-05-20 05:18:45,Boston Cream,9,2.5,22.5,Transferencia,106,Valle
4618,2025-05-20 05:36:32,Chocolate,7,2.0,14.0,Efectivo,104,Valle
